2016-11-02 Time,Latitude,Longitude,Message,Type
2016-11-02 05:32,1.3254160905833683,103.90514718569504,(2/11)5:28 Obstacle on PIE (towards Tuas) at Jalan Eunos Entrance.,Obstacle
2016-11-02 05:39,1.4404749327353763,103.7683005805756,(2/11)5:35 Accident on Woodlands Centre Road near BKE/Woodlands Centre Road Junction.,Accident
2016-11-02 05:41,1.3254160905833683,103.90514718569504,(2/11)5:28 Obstacle on PIE (towards Tuas) at Jalan Eunos Entrance. Jalan Eunos Entrance closed.,Obstacle
2016-11-02 05:51,1.3955272376386738,103.83856960174768,(2/11)5:46 Stationary Vehicle on SLE (towards CTE) after Lentor Ave Exit.,Unattended Vehicle
2016-11-02 06:05,1.4185762894573533,103.80108430234192,(2/11)6:01 Vehicle breakdown on SLE (towards BKE) at Mandai Rd Entrance.,Vehicle breakdown
2016-11-02 06:17,1.4101649503586144,103.76981554663848,(2/11)6:13 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
2016-11-02 06:21,1.332370650139788,103.91940960469664,(2/11)6:17 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.,Vehicle breakdown
2016-11-02 06:31,1.3353192299904182,103.92697566118444,(2/11)6:17 Vehicle breakdown on PIE (towards Changi Airport) before Bedok North Ave 3.,Vehicle breakdown
2016-11-02 06:39,1.3494215223418722,103.79251790000778,(2/11)6:36 Vehicle breakdown on PIE (towards Tuas) after BKE. Avoid lane 3.,Vehicle breakdown
2016-11-02 06:59,1.3942818708227938,103.83360361707688,(2/11)6:55 Vehicle breakdown on SLE (towards CTE) after Lentor Ave Exit.,Vehicle breakdown
2016-11-02 07:05,1.3964379459348848,103.84283786048637,(2/11)7:02 Vehicle breakdown on SLE (towards CTE) after Lentor Ave Exit.,Vehicle breakdown
2016-11-02 07:09,1.3974461080743072,103.77389509367345,(2/11)7:04 Heavy Traffic on BKE (towards PIE) between SLE Exit and KJE Exit.,Heavy Traffic
2016-11-02 07:09,1.3147091142033691,103.87480409208976,(2/11)7:02 Vehicle breakdown on KPE (towards TPE) after Nicoll Highway Entrance.,Vehicle breakdown
2016-11-02 07:11,1.3942818708227938,103.83360361707688,(2/11)6:55 Vehicle breakdown on SLE (towards CTE) after Lentor Ave Exit. Avoid lane 4.,Vehicle breakdown
2016-11-02 07:13,1.4101649503586144,103.76981554663848,(2/11)7:09 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
2016-11-02 07:15,1.3209983336722222,103.75433116735194,(2/11)7:11 Accident on AYE (towards Tuas) before Jurong Town Hall Exit. Avoid lane 1.,Accident
2016-11-02 07:17,1.3209983336722222,103.75433116735194,(2/11)7:11 Accident on AYE (towards Tuas) before Jurong Town Hall Exit with congestion till Clementi Ave 6 Exit. Avoid lane 1.,Accident
2016-11-02 07:19,1.3209983336722222,103.75433116735194,(2/11)7:11 Accident on AYE (towards Tuas) before Jurong Town Hall Exit with congestion till Clementi Ave 2 Exit. Avoid lane 1.,Accident
2016-11-02 07:23,1.3698088542729816,103.90784370053163,(2/11)7:17 Heavy Traffic on KPE (towards ECP) after Buangkok Dr Entrance.,Heavy Traffic
2016-11-02 07:25,1.3209956209284,103.75434203092692,(2/11)7:19 Accident on AYE (towards Tuas) before Jurong Town Hall Exit. Avoid lane 4.,Accident
2016-11-02 07:33,1.3220820384037104,103.88474816311285,(2/11)7:27 Heavy Traffic on PIE (towards Tuas) between Bedok North Rd and Paya Lebar Rd.,Heavy Traffic
2016-11-02 07:35,1.3275385653035203,103.82520696502071,(2/11)7:30 Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Lornie Rd.,Heavy Traffic
2016-11-02 07:37,1.3204995819747771,103.75505423848058,(2/11)7:33 Stationary Vehicle on AYE (towards MCE) after Jurong Town Hall Entrance.,Unattended Vehicle
2016-11-02 07:37,1.3262501312912716,103.66593341172113,(2/11)7:32 Heavy Traffic on PIE (towards Tuas) at AYE Exit.,Heavy Traffic
2016-11-02 07:39,1.333866620305843,103.81383246922869,(2/11)7:35 Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,Heavy Traffic
2016-11-02 07:39,1.3810784370096287,103.77570630024543,(2/11)7:35 Accident on BKE (towards PIE) after KJE Exit. Avoid lanes 1 and 2.,Accident
2016-11-02 07:41,1.376235338031738,103.7293904302161,(2/11)7:37 Stationary Vehicle on KJE (towards BKE) before Sungei Tengah Exit.,Unattended Vehicle
2016-11-02 07:41,1.3080712173804103,103.87727957140072,(2/11)7:36 Heavy Traffic on KPE (towards ECP) at Nicoll Highway Exit.,Heavy Traffic
2016-11-02 07:43,1.3267896899706582,103.82980756689736,(2/11)7:39 Heavy Traffic on PIE (towards Tuas) between Toa Payoh Exit and Thomson Rd Exit.,Heavy Traffic
2016-11-02 07:43,1.3810784370096287,103.77570630024543,(2/11)7:35 Accident on BKE (towards PIE) after KJE Exit with congestion till Mandai Rd Exit. Avoid lanes 1 and 2.,Accident
2016-11-02 07:45,1.3259691290147442,103.74025544274076,(2/11)7:41 Heavy Traffic on AYE (towards Tuas) between Buona Vista exit and Penjuru Rd Exit.,Heavy Traffic
2016-11-02 07:47,1.3582096506467134,103.9621071655404,(2/11)7:43 Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,Heavy Traffic
2016-11-02 07:49,1.3319898161697583,103.76745313804821,(2/11)7:46 Heavy Traffic on PIE (towards Tuas) at Clementi Ave 6 Exit.,Heavy Traffic
2016-11-02 07:49,1.4192848663218298,103.80036308502052,(2/11)7:45 Heavy Traffic on SLE (towards CTE) between Woodlands Ave 12 Exit and Mandai Ave Exit.,Heavy Traffic
2016-11-02 07:49,1.3559493274598202,103.9632244988395,(2/11)7:44 Heavy Traffic on TPE (towards PIE) between Sengkang Exit and PIE Exit.,Heavy Traffic
2016-11-02 07:53,1.2927301710731192,103.78717824972804,(2/11)7:50 Heavy Traffic on AYE (towards Tuas) at South Buona Vista Rd Exit.,Heavy Traffic
